D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\center_2021_12_04_19_17_14_828.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\left_2021_12_04_19_17_14_828.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\right_2021_12_04_19_17_14_828.jpg, 0, 0, 0, 7.851617E-05
D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\center_2021_12_04_19_17_14_930.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\left_2021_12_04_19_17_14_930.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\right_2021_12_04_19_17_14_930.jpg, 0, 0, 0, 7.796087E-05
D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\center_2021_12_04_19_17_15_033.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\left_2021_12_04_19_17_15_033.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\right_2021_12_04_19_17_15_033.jpg, 0, 0, 0, 7.864676E-05
D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\center_2021_12_04_19_17_15_133.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\left_2021_12_04_19_17_15_133.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\right_2021_12_04_19_17_15_133.jpg, 0, 0, 0, 7.852336E-05
D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\center_2021_12_04_19_17_15_240.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\left_2021_12_04_19_17_15_240.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\right_2021_12_04_19_17_15_240.jpg, 0, 0, 0, 7.722042E-05
D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\center_2021_12_04_19_17_15_341.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\left_2021_12_04_19_17_15_341.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\right_2021_12_04_19_17_15_341.jpg, 0, 0, 0, 7.76128E-05
D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\center_2021_12_04_19_17_15_441.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\left_2021_12_04_19_17_15_441.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\right_2021_12_04_19_17_15_441.jpg, 0, 0, 0, 7.861376E-05
D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\center_2021_12_04_19_17_15_542.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\left_2021_12_04_19_17_15_542.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\right_2021_12_04_19_17_15_542.jpg, 0, 0, 0, 7.938574E-05
D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\center_2021_12_04_19_17_15_644.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\left_2021_12_04_19_17_15_644.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\right_2021_12_04_19_17_15_644.jpg, 0, 0, 0, 7.802352E-05
D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\center_2021_12_04_19_17_15_745.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\left_2021_12_04_19_17_15_745.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\right_2021_12_04_19_17_15_745.jpg, 0, 0.2847045, 0, 0.223755
D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\center_2021_12_04_19_17_15_847.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\left_2021_12_04_19_17_15_847.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\right_2021_12_04_19_17_15_847.jpg, 0, 0.5750173, 0, 0.7268929
D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\center_2021_12_04_19_17_15_948.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\left_2021_12_04_19_17_15_948.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\right_2021_12_04_19_17_15_948.jpg, 0, 0.8744447, 0, 1.659299
D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\center_2021_12_04_19_17_16_050.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\left_2021_12_04_19_17_16_050.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\right_2021_12_04_19_17_16_050.jpg, 0, 1, 0, 2.823612
D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\center_2021_12_04_19_17_16_154.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\left_2021_12_04_19_17_16_154.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\right_2021_12_04_19_17_16_154.jpg, 0, 1, 0, 3.995625
D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\center_2021_12_04_19_17_16_254.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\left_2021_12_04_19_17_16_254.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\right_2021_12_04_19_17_16_254.jpg, -0.0505395, 1, 0, 5.16127
D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\center_2021_12_04_19_17_16_357.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\left_2021_12_04_19_17_16_357.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\right_2021_12_04_19_17_16_357.jpg, -0.4131423, 1, 0, 6.51211
D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\center_2021_12_04_19_17_16_459.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\left_2021_12_04_19_17_16_459.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\right_2021_12_04_19_17_16_459.jpg, -0.7173899, 1, 0, 7.575164
D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\center_2021_12_04_19_17_16_563.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\left_2021_12_04_19_17_16_563.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\right_2021_12_04_19_17_16_563.jpg, -0.5638449, 1, 0, 8.666654
D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\center_2021_12_04_19_17_16_666.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\left_2021_12_04_19_17_16_666.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\right_2021_12_04_19_17_16_666.jpg, -0.2845806, 1, 0, 9.801723
D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\center_2021_12_04_19_17_16_768.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\left_2021_12_04_19_17_16_768.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\right_2021_12_04_19_17_16_768.jpg, 0, 1, 0, 10.89888
D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\center_2021_12_04_19_17_16_870.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\left_2021_12_04_19_17_16_870.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\right_2021_12_04_19_17_16_870.jpg, -0.041748, 1, 0, 12.1222
D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\center_2021_12_04_19_17_16_974.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\left_2021_12_04_19_17_16_974.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\right_2021_12_04_19_17_16_974.jpg, -0.3463413, 1, 0, 13.0167
D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\center_2021_12_04_19_17_17_074.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\left_2021_12_04_19_17_17_074.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\right_2021_12_04_19_17_17_074.jpg, -0.2800164, 1, 0, 14.02051
D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\center_2021_12_04_19_17_17_178.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\left_2021_12_04_19_17_17_178.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\right_2021_12_04_19_17_17_178.jpg, 0, 1, 0, 15.29225
D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\center_2021_12_04_19_17_17_280.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\left_2021_12_04_19_17_17_280.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\right_2021_12_04_19_17_17_280.jpg, 0, 1, 0, 16.45581
D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\center_2021_12_04_19_17_17_383.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\left_2021_12_04_19_17_17_383.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\right_2021_12_04_19_17_17_383.jpg, 0, 1, 0, 17.34826
D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\center_2021_12_04_19_17_17_485.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\left_2021_12_04_19_17_17_485.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\right_2021_12_04_19_17_17_485.jpg, -0.1255218, 1, 0, 18.54201
D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\center_2021_12_04_19_17_17_585.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\left_2021_12_04_19_17_17_585.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\right_2021_12_04_19_17_17_585.jpg, -0.4314792, 1, 0, 19.3341
D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\center_2021_12_04_19_17_17_685.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\left_2021_12_04_19_17_17_685.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\right_2021_12_04_19_17_17_685.jpg, -0.5140662, 1, 0, 20.29804
D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\center_2021_12_04_19_17_17_787.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\left_2021_12_04_19_17_17_787.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\right_2021_12_04_19_17_17_787.jpg, -0.2113438, 1, 0, 21.23147
D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\center_2021_12_04_19_17_17_888.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\left_2021_12_04_19_17_17_888.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\right_2021_12_04_19_17_17_888.jpg, 0, 1, 0, 22.2668
D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\center_2021_12_04_19_17_17_993.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\left_2021_12_04_19_17_17_993.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\right_2021_12_04_19_17_17_993.jpg, -0.263511, 1, 0, 23.20682
D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\center_2021_12_04_19_17_18_095.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\left_2021_12_04_19_17_18_095.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\right_2021_12_04_19_17_18_095.jpg, -0.5022045, 1, 0, 24.07039
D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\center_2021_12_04_19_17_18_197.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\left_2021_12_04_19_17_18_197.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\right_2021_12_04_19_17_18_197.jpg, -0.1488431, 1, 0, 25.22177
D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\center_2021_12_04_19_17_18_300.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\left_2021_12_04_19_17_18_300.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\right_2021_12_04_19_17_18_300.jpg, 0, 1, 0, 26.15782
D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\center_2021_12_04_19_17_18_402.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\left_2021_12_04_19_17_18_402.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\right_2021_12_04_19_17_18_402.jpg, 0, 1, 0, 27.10017
D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\center_2021_12_04_19_17_18_505.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\left_2021_12_04_19_17_18_505.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\right_2021_12_04_19_17_18_505.jpg, 0, 1, 0, 28.03422
D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\center_2021_12_04_19_17_18_609.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\left_2021_12_04_19_17_18_609.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\right_2021_12_04_19_17_18_609.jpg, 0, 1, 0, 28.95899
D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\center_2021_12_04_19_17_18_710.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\left_2021_12_04_19_17_18_710.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\right_2021_12_04_19_17_18_710.jpg, 0, 1, 0, 29.87474
D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\center_2021_12_04_19_17_18_815.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\left_2021_12_04_19_17_18_815.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\right_2021_12_04_19_17_18_815.jpg, 0, 1, 0, 30.19069
D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\center_2021_12_04_19_17_18_918.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\left_2021_12_04_19_17_18_918.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\right_2021_12_04_19_17_18_918.jpg, 0, 1, 0, 30.18973
D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\center_2021_12_04_19_17_19_020.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\left_2021_12_04_19_17_19_020.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\right_2021_12_04_19_17_19_020.jpg, 0, 1, 0, 30.19081
D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\center_2021_12_04_19_17_19_126.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\left_2021_12_04_19_17_19_126.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\right_2021_12_04_19_17_19_126.jpg, -0.2857737, 1, 0, 30.16947
D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\center_2021_12_04_19_17_19_228.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\left_2021_12_04_19_17_19_228.jpg, D:\Robótica\Robot Yazaki\Programas\RNA\Data\IMG\right_2021_12_04_19_17_19_228.jpg, -0.3745175, 1, 0, 30.17241
